iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1366,758.011,1,5.23046,0.603596,20.8214,5.73269,24.1843,0.203295,0.271375,0.521081,0.380749,0.998703,0.300753,0.0631075
1367,768.137,1,5.22607,0.608974,20.6668,5.67353,24.0361,0.209077,0.278404,0.574686,0.3868,0.999,0.302705,0.0659396
1368,766.564,1,5.23923,0.626608,20.722,5.85277,24.0486,0.209741,0.278803,0.590015,0.385632,0.999,0.305911,0.0642699
1369,758.697,1,5.25818,0.621127,20.8457,5.62438,24.284,0.20443,0.279618,0.579738,0.387237,0.999,0.299782,0.0653005
1370,758.887,1,5.28017,0.614212,20.7999,5.92961,24.2677,0.202568,0.281352,0.565058,0.391262,0.999,0.301012,0.0638686
1371,762.318,1,5.27467,0.616132,20.894,6.05199,24.3268,0.203631,0.283208,0.593095,0.393227,0.998999,0.304581,0.0629025
1372,755.872,1,5.24581,0.591616,20.7438,6.0752,24.157,0.205975,0.278028,0.625417,0.383396,0.999,0.300346,0.0620637
1373,755.18,1,5.24997,0.592531,20.7216,5.79122,24.1464,0.20076,0.27955,0.640973,0.38716,0.998978,0.298359,0.0614686
1374,754.639,1,5.22114,0.611002,20.6675,5.8265,23.9692,0.206155,0.28204,0.647383,0.389216,0.999,0.307533,0.0599122
1375,754.064,1,5.23933,0.610461,20.833,6.05524,24.2818,0.206031,0.288068,0.646518,0.39661,0.999,0.301405,0.0602332
1376,753.253,1,5.23737,0.624462,20.7238,6.10609,24.1756,0.205158,0.288796,0.663482,0.402163,0.999,0.302282,0.0603359
1377,752.942,1,5.24302,0.607319,20.6137,5.80619,23.9918,0.20773,0.286609,0.646682,0.400491,0.999,0.300277,0.0606146
1378,759.694,1,5.26387,0.634018,20.6438,5.86296,24.0412,0.20247,0.284563,0.630308,0.39333,0.998678,0.300099,0.0615566
1379,764.062,1,5.27234,0.620097,20.4682,6.168,23.8028,0.210214,0.277845,0.620929,0.38337,0.998906,0.306038,0.0624403
1380,749.62,1,5.2575,0.610163,20.4816,5.98907,23.8344,0.207404,0.277418,0.605207,0.382924,0.999,0.304273,0.0608593
1381,761.784,1,5.26623,0.614298,20.4119,6.55135,23.6611,0.209572,0.274283,0.589883,0.381687,0.999,0.305016,0.0640475
1382,771.695,1,5.25425,0.592072,20.3478,6.55036,23.5559,0.213838,0.273782,0.598333,0.381412,0.999,0.303689,0.0665169
1383,760.65,1,5.30176,0.610182,20.4149,6.56617,23.6512,0.212022,0.275871,0.583182,0.384707,0.999,0.300787,0.0648327
1384,765.482,1,5.27027,0.601091,20.4586,6.46512,23.7646,0.206653,0.279764,0.568416,0.392596,0.998975,0.301068,0.0654588
1385,772.394,1,5.27734,0.587979,20.4065,6.67693,23.596,0.2052,0.282253,0.618818,0.398643,0.999,0.293445,0.0688994
1386,768.182,1,5.28841,0.591642,20.3608,6.49925,23.549,0.205921,0.281257,0.651038,0.399711,0.999,0.297851,0.0671548
1387,768.821,1,5.26612,0.606055,20.3691,6.01975,23.59,0.204814,0.276763,0.647595,0.393641,0.999,0.301599,0.0654544
1388,762.745,1,5.24158,0.626672,20.421,6.17802,23.699,0.205246,0.276677,0.644573,0.393445,0.999,0.299703,0.064096
1389,762.54,1,5.23048,0.624262,20.3826,6.13174,23.6572,0.209021,0.281401,0.66399,0.397424,0.999,0.302795,0.0632307
1390,760.211,1,5.24441,0.609606,20.4267,5.96233,23.7258,0.206509,0.274276,0.647177,0.387361,0.998995,0.300101,0.0633937
1391,763.935,1,5.24357,0.619207,20.4131,6.09007,23.7116,0.207953,0.270644,0.63079,0.380749,0.9987,0.305014,0.0625932
1392,756.726,1,5.25981,0.61884,20.5202,5.9474,23.8234,0.202688,0.270048,0.614818,0.381151,0.998878,0.298475,0.0627116
1393,760.492,1,5.24175,0.607034,20.4619,6.05297,23.7139,0.201147,0.266935,0.616577,0.377917,0.999,0.303252,0.0632661
1394,752.601,1,5.23832,0.627027,20.5955,6.09652,23.8264,0.20828,0.270774,0.611365,0.384741,0.999,0.301349,0.0617055
1395,757.089,1,5.26197,0.612497,20.726,6.10293,23.9298,0.204455,0.267717,0.606927,0.379403,0.999,0.299391,0.0633458
1396,754.514,1,5.26739,0.609505,20.7996,6.11462,24.0124,0.202322,0.266095,0.591559,0.373385,0.998987,0.298181,0.062894
1397,750.594,1,5.25441,0.611468,20.926,5.91605,24.2095,0.205947,0.268916,0.615084,0.373538,0.999,0.297733,0.0619142
1398,755.557,1,5.25978,0.608706,20.8827,6.20663,24.1382,0.204556,0.267563,0.657442,0.370068,0.999,0.300618,0.0627113
1399,761.113,1,5.24574,0.638357,20.8055,6.10454,24.0114,0.210786,0.26885,0.640795,0.371041,0.998654,0.300565,0.0624405
1400,758.683,1,5.26139,0.634583,20.6716,6.04074,23.8642,0.2099,0.269994,0.627713,0.371056,0.998796,0.305603,0.0608599
1401,755.794,1,5.24052,0.631844,20.6219,5.95086,23.9346,0.210525,0.268904,0.650323,0.369029,0.998864,0.303251,0.0604184
1402,758.347,1,5.25523,0.628718,20.6368,6.17555,24.0171,0.206109,0.26517,0.696886,0.359685,0.998934,0.297779,0.0625694
1403,759.712,1,5.24668,0.613618,20.6838,5.66871,24.0229,0.206286,0.261986,0.679241,0.355169,0.999,0.299381,0.0635443
1404,755.45,1,5.25165,0.589667,20.726,5.65056,24.0544,0.203211,0.262597,0.662042,0.358704,0.999,0.298173,0.0633402
1405,752.544,1,5.23455,0.60983,20.8272,5.96559,24.2354,0.208628,0.264263,0.645279,0.360979,0.999,0.306186,0.0617364
1406,759.231,1,5.26056,0.619643,20.7246,6.0146,24.1047,0.209801,0.26686,0.644121,0.363167,0.998909,0.301903,0.0623
1407,755.85,1,5.27307,0.596895,20.6534,6.06189,24.0549,0.20855,0.264745,0.635072,0.359762,0.99899,0.303518,0.0615662
1408,761.914,1,5.27377,0.634256,20.6393,6.08071,24.0477,0.210031,0.268905,0.637837,0.362046,0.999,0.303112,0.0639716
1409,759.831,1,5.24923,0.627051,20.6677,6.07774,24.0276,0.204911,0.269753,0.621687,0.366051,0.999,0.30119,0.0637626
1410,770.562,1,5.2738,0.626341,20.6594,6.02411,23.9826,0.2042,0.268326,0.629022,0.366288,0.998673,0.304847,0.0648666
1411,764.41,1,5.23776,0.619372,20.6268,5.90278,23.8425,0.205044,0.271972,0.613095,0.369877,0.999,0.300362,0.0657841
1412,761.436,1,5.28266,0.619654,20.4908,6.52772,23.7887,0.207223,0.271771,0.658203,0.36993,0.999,0.296762,0.0641975
1413,763.31,1,5.29045,0.603329,20.5163,6.48242,23.8101,0.205999,0.26969,0.707038,0.364964,0.999,0.300504,0.0640293
1414,756.948,1,5.27552,0.609968,20.3138,6.57177,23.5728,0.213326,0.264524,0.696093,0.359017,0.999,0.299489,0.062408
1415,758.532,1,5.27574,0.628217,20.3404,6.51783,23.619,0.212925,0.262136,0.678468,0.356626,0.999,0.302725,0.0623153
1416,762.891,1,5.28436,0.614949,20.3198,6.46055,23.5796,0.209462,0.260535,0.697799,0.353092,0.999,0.300374,0.064489
1417,762.78,1,5.27289,0.601608,20.5655,6.29315,24.02,0.209242,0.263139,0.68013,0.354503,0.998673,0.29566,0.0642344
1418,760.05,1,5.26117,0.629041,20.5942,6.27175,24.1625,0.214805,0.26239,0.662909,0.355502,0.999,0.302464,0.0630266
1419,758.984,1,5.27467,0.636853,20.5701,6.33763,24.192,0.216499,0.267656,0.646124,0.360393,0.999,0.304483,0.0625529
1420,754.587,1,5.25835,0.65145,20.5158,6.42571,24.1432,0.212523,0.26601,0.629763,0.358582,0.999,0.303912,0.0625513
1421,757.739,1,5.26553,0.637076,20.4338,6.71175,23.9006,0.211981,0.261535,0.63145,0.354324,0.99884,0.303604,0.0616822
1422,759.215,1,5.28525,0.636949,20.4939,6.36135,23.9435,0.211841,0.263591,0.689588,0.35666,0.998857,0.302416,0.0615525
1423,758.903,1,5.26278,0.619167,20.5899,6.36939,24.1749,0.209068,0.262636,0.702895,0.353354,0.999,0.306118,0.0615456
1424,751.677,1,5.27652,0.628404,20.5704,6.2862,24.1429,0.208919,0.26366,0.685098,0.357216,0.999,0.304739,0.0605663
1425,753.157,1,5.26261,0.620114,20.4422,6.32775,23.8814,0.204744,0.258109,0.710869,0.348673,0.999,0.301806,0.0622413
1426,763.171,1,5.2793,0.611503,20.5212,6.59168,23.8644,0.202444,0.257987,0.697823,0.350197,0.999,0.30207,0.0653213
1427,763.22,1,5.29774,0.612033,20.3601,6.9187,23.6644,0.201973,0.264742,0.688215,0.363045,0.999,0.297078,0.0653089
1428,759.9,1,5.27905,0.618535,20.4032,6.70283,23.7726,0.201041,0.264165,0.69098,0.362459,0.998989,0.30351,0.0636553
1429,755.887,1,5.25714,0.627518,20.4528,6.15645,23.909,0.201991,0.26632,0.690502,0.361431,0.999,0.307282,0.0620435
1430,758.933,1,5.26056,0.660225,20.5562,6.16618,23.9882,0.203386,0.270369,0.673018,0.366611,0.999,0.304603,0.0628487
1431,759.384,1,5.26983,0.643924,20.5588,6.06855,24.0301,0.206366,0.265854,0.655977,0.360817,0.99897,0.300681,0.0630657
1432,757.235,1,5.24427,0.624632,20.6295,6.22535,24.1846,0.207672,0.268131,0.639367,0.362474,0.999,0.304322,0.0623312
1433,761.203,1,5.25571,0.603284,20.7091,6.0532,24.3217,0.206932,0.274212,0.623178,0.370415,0.998824,0.300362,0.0632559
1434,761.442,1,5.24616,0.621187,20.7274,6.0388,24.3319,0.211487,0.269761,0.629194,0.366795,0.998399,0.303556,0.0616542
1435,761.614,1,5.26975,0.6071,20.8391,6.00284,24.5405,0.213719,0.265918,0.634302,0.357879,0.998184,0.305028,0.0602887
1436,764.7,1,5.26124,0.595888,20.7615,6.3747,24.3787,0.219088,0.265643,0.642401,0.355455,0.998311,0.306189,0.0610902
1437,763.274,1,5.25487,0.602579,20.5531,6.33168,24.0815,0.21442,0.265247,0.656527,0.357094,0.998456,0.301726,0.0619099
1438,766.207,1,5.27712,0.612409,20.3467,6.57016,23.7358,0.208991,0.26334,0.641418,0.351264,0.998643,0.302664,0.0639478
1439,767.179,1,5.29205,0.591113,20.1705,6.63785,23.5304,0.204974,0.259604,0.64759,0.343385,0.998473,0.300302,0.0646503
1440,767.606,1,5.25674,0.618604,20.2079,6.48835,23.5581,0.205047,0.261772,0.669936,0.346542,0.99854,0.301566,0.0642451
1441,767.77,1,5.24011,0.620935,20.3352,6.35046,23.7067,0.208029,0.260121,0.652973,0.343093,0.998711,0.297313,0.0665104
1442,768.365,1,5.26737,0.601405,20.3698,6.50662,23.8505,0.203082,0.25665,0.677831,0.337213,0.998699,0.299039,0.0660247
1443,767.325,1,5.28954,0.634104,20.3734,6.48751,23.859,0.211041,0.25429,0.682007,0.335432,0.998532,0.305071,0.0643529
1444,755.417,1,5.30576,0.604122,20.421,6.81617,23.9377,0.205697,0.247851,0.669909,0.326939,0.999,0.302055,0.0639546
1445,759.739,1,5.24581,0.599395,20.3244,6.60894,23.8195,0.208904,0.244698,0.682573,0.320735,0.999,0.302877,0.0643613
1446,748.819,1,5.28518,0.608452,20.2657,6.49905,23.7731,0.203614,0.23986,0.714215,0.316704,0.999,0.302728,0.0632347
1447,747.353,1,5.25432,0.602243,20.1976,6.76975,23.7293,0.212042,0.24031,0.698265,0.318749,0.999,0.30045,0.0625386
1448,752.466,1,5.27498,0.638657,20.354,6.84379,23.8568,0.20831,0.240865,0.680585,0.318055,0.998904,0.303088,0.0618253
1449,757.812,1,5.29576,0.65789,20.4477,6.51093,23.9194,0.20863,0.240586,0.663352,0.319611,0.998982,0.301157,0.0643231
1450,758.752,1,5.2706,0.640517,20.4439,6.41407,23.8926,0.210944,0.24103,0.706046,0.321331,0.998951,0.302742,0.0633109
1451,757.022,1,5.23853,0.638098,20.4456,5.88819,23.8992,0.212709,0.239649,0.688168,0.317427,0.999,0.303951,0.0637174
1452,756.602,1,5.24826,0.626526,20.379,6.15588,23.7799,0.217897,0.240281,0.697285,0.316926,0.999,0.306039,0.0628285
1453,759.698,1,5.24843,0.647151,20.5419,5.84622,24.0332,0.21238,0.252545,0.679629,0.33268,0.998931,0.302665,0.0633097
1454,758.667,1,5.26066,0.637664,20.5086,6.22832,23.9768,0.209623,0.251799,0.681266,0.333308,0.99897,0.300602,0.0634648
1455,759.889,1,5.27208,0.645424,20.517,6.08193,23.9034,0.209074,0.247504,0.674725,0.326664,0.998837,0.302257,0.0634168
1456,755.213,1,5.27118,0.659036,20.4429,6.50075,23.7691,0.214075,0.242427,0.661576,0.324221,0.999,0.307805,0.0624941
1457,752.579,1,5.29759,0.618631,20.4301,6.37666,23.7415,0.208655,0.238585,0.707946,0.319613,0.999,0.300012,0.0632731
1458,750.825,1,5.30727,0.630276,20.352,6.39822,23.6794,0.212205,0.233041,0.701068,0.31347,0.999,0.302141,0.0623511
1459,755.18,1,5.30352,0.630293,20.3535,6.50574,23.7421,0.219512,0.229384,0.69307,0.308895,0.999,0.29846,0.0639409
1460,749.41,1,5.27755,0.601108,20.494,6.13982,23.9534,0.213954,0.231454,0.686001,0.31086,0.999,0.298779,0.0624588
1461,753.981,1,5.27883,0.612472,20.4376,6.38644,23.9057,0.213682,0.232896,0.719081,0.313026,0.999,0.306356,0.0626585
1462,750.271,1,5.28967,0.617358,20.4539,6.34776,23.8742,0.209236,0.234299,0.700873,0.311914,0.999,0.303986,0.0626839
1463,749.768,1,5.2895,0.644321,20.4593,6.66057,23.8557,0.212633,0.235532,0.683127,0.313692,0.999,0.300241,0.062699
1464,756.341,1,5.29135,0.646934,20.6276,6.34902,24.1791,0.21223,0.235505,0.66583,0.317182,0.999,0.301906,0.0643185
1465,761.55,1,5.26853,0.642387,20.6913,6.20621,24.2292,0.211927,0.229542,0.735954,0.309151,0.998771,0.306275,0.0633635
1466,755.674,1,5.29916,0.632769,20.8057,6.4383,24.3567,0.210585,0.228887,0.71732,0.30812,0.998991,0.304676,0.0628264
1467,756.187,1,5.28539,0.628264,20.6826,5.99516,24.192,0.212768,0.223091,0.699157,0.300318,0.999,0.30625,0.0635479
1468,757.747,1,5.30247,0.65301,20.768,5.9677,24.3772,0.213026,0.225596,0.712351,0.303747,0.998957,0.30806,0.0628624
1469,755.19,1,5.28833,0.618414,20.755,6.25549,24.3401,0.212744,0.226247,0.694314,0.304315,0.999,0.300843,0.0646667
1470,760.058,1,5.29796,0.618919,20.6612,6.34459,24.249,0.214812,0.226726,0.68237,0.306164,0.998931,0.297144,0.0660521
1471,760.353,1,5.29037,0.634916,20.8034,6.03071,24.4461,0.20973,0.232742,0.677989,0.312634,0.998912,0.299304,0.0654346
1472,759.561,1,5.2534,0.634056,20.7445,5.95058,24.3891,0.209095,0.230455,0.687503,0.31126,0.998851,0.302293,0.0642943
1473,754.683,1,5.25484,0.643126,20.7286,5.82603,24.365,0.213707,0.227522,0.688899,0.308065,0.998853,0.308061,0.0626664
1474,756.917,1,5.27354,0.637269,20.8689,5.85691,24.5934,0.208296,0.230222,0.671456,0.311166,0.998946,0.301754,0.0647487
1475,758.819,1,5.25264,0.606493,20.8531,5.78923,24.5818,0.208156,0.231418,0.654454,0.312216,0.999,0.300726,0.0672488
1476,756.861,1,5.25134,0.591323,20.7481,6.01906,24.3457,0.206221,0.225558,0.684959,0.304311,0.998932,0.29873,0.065546
1477,753.303,1,5.27062,0.620907,20.6786,5.90005,24.2437,0.208675,0.225325,0.684939,0.302256,0.999,0.300629,0.0645777
1478,754.386,1,5.24088,0.642636,20.863,5.77967,24.5464,0.207003,0.21962,0.733767,0.294603,0.998888,0.305174,0.0629425
1479,761.343,1,5.28803,0.623302,20.9265,5.85575,24.5908,0.20814,0.220624,0.715188,0.293412,0.998335,0.3056,0.063101
1480,764.48,1,5.24876,0.662456,21.0206,5.47357,24.6589,0.210938,0.219218,0.703448,0.290572,0.99876,0.311494,0.0644747
1481,751.364,1,5.25738,0.628799,20.9322,5.69271,24.4814,0.205597,0.222701,0.685636,0.291307,0.999,0.303607,0.0640117
1482,747.851,1,5.24688,0.610036,20.891,5.80276,24.4326,0.200391,0.223167,0.668275,0.293277,0.999,0.298307,0.0643498
1483,763.402,1,5.27604,0.610569,20.8898,5.88307,24.451,0.199177,0.228135,0.651354,0.298114,0.998819,0.300164,0.0675728
1484,764.372,1,5.2946,0.619312,20.8448,5.94587,24.4354,0.20333,0.229834,0.637174,0.299541,0.998881,0.302509,0.0674178
1485,752.102,1,5.28366,0.614015,20.9323,6.06998,24.5648,0.20075,0.236606,0.62104,0.307824,0.999,0.297804,0.0657108
1486,761.138,1,5.32351,0.637088,20.7683,6.24061,24.3235,0.197608,0.230615,0.605315,0.300814,0.998634,0.2977,0.0677734
1487,760.979,1,5.27943,0.624656,20.7117,6.21168,24.1956,0.199417,0.22972,0.606474,0.299789,0.998956,0.299326,0.0679553
1488,755.542,1,5.28709,0.616429,20.7025,6.00483,24.2275,0.197424,0.231654,0.591118,0.303597,0.999,0.302641,0.0667987
1489,753.917,1,5.26671,0.635812,20.5971,6.16431,24.0605,0.206647,0.232495,0.597217,0.304157,0.999,0.299605,0.065771
1490,756.877,1,5.24618,0.634634,20.4984,5.93251,23.9308,0.216058,0.234868,0.608765,0.308311,0.998902,0.304335,0.0641057
1491,752.152,1,5.26832,0.600676,20.4935,5.85731,23.8146,0.213039,0.230814,0.650891,0.300504,0.999,0.30288,0.063861
1492,749.032,1,5.2586,0.601832,20.5293,6.00163,23.9219,0.207645,0.230405,0.636735,0.302447,0.999,0.300156,0.0643591
1493,753.671,1,5.24752,0.614886,20.5465,5.83789,23.9674,0.202387,0.231943,0.645525,0.304861,0.999,0.30386,0.0656325
1494,762.125,1,5.21435,0.619468,20.3542,5.71225,23.6458,0.204129,0.233207,0.655784,0.304519,0.998961,0.305881,0.065642
1495,757.335,1,5.24419,0.639013,20.3249,5.77731,23.6288,0.203245,0.232667,0.708358,0.302587,0.999,0.303114,0.0645609
1496,752.51,1,5.22997,0.641003,20.3147,5.87716,23.6129,0.20578,0.232417,0.691444,0.298934,0.999,0.301036,0.0635617
1497,748.582,1,5.23688,0.636251,20.3064,5.86187,23.6286,0.20732,0.231226,0.675135,0.296089,0.999,0.302145,0.0621158
1498,756.455,1,5.25689,0.59681,20.2083,6.1912,23.5358,0.209686,0.227591,0.65804,0.292045,0.998798,0.305164,0.0639699
1499,757.235,1,5.26573,0.612037,20.2209,6.56737,23.591,0.211192,0.221828,0.659306,0.284651,0.99833,0.307007,0.0623916
1500,758.382,1,5.26627,0.627505,20.2654,6.38879,23.5742,0.211436,0.216867,0.649179,0.28156,0.998405,0.302415,0.0642809
1501,754.977,1,5.2742,0.650312,20.2262,6.4848,23.545,0.21422,0.214748,0.667617,0.280642,0.998345,0.309809,0.0626533
1502,759.651,1,5.28846,0.633007,20.3119,6.37105,23.5184,0.211326,0.210824,0.655912,0.277913,0.998268,0.306036,0.063852
1503,768.935,1,5.25955,0.614609,20.1814,6.33638,23.3189,0.208842,0.212197,0.639304,0.281336,0.998258,0.301739,0.068222
1504,765.496,1,5.25308,0.643722,20.3992,6.22944,23.6881,0.203696,0.214616,0.674017,0.2878,0.998343,0.300356,0.066864
1505,762.669,1,5.24921,0.630093,20.4553,6.19661,23.7172,0.207236,0.22112,0.687227,0.295589,0.998593,0.302402,0.0653316
1506,761.636,1,5.25299,0.649815,20.4357,6.16455,23.7202,0.206084,0.223947,0.694771,0.297157,0.998838,0.306269,0.0648409
1507,760.778,1,5.26182,0.645023,20.2737,6.32162,23.5172,0.20353,0.230774,0.698346,0.309237,0.998877,0.306124,0.0641542
1508,762.821,1,5.28004,0.626389,20.2996,6.25415,23.5739,0.207561,0.23492,0.701637,0.311192,0.999,0.310107,0.0644738
1509,761.863,1,5.27618,0.622882,20.4158,6.35997,23.7785,0.20602,0.235658,0.701052,0.312261,0.999,0.306185,0.0653034
1510,756.773,1,5.26664,0.627995,20.2901,6.54732,23.5429,0.210604,0.239502,0.690856,0.314645,0.999,0.305461,0.0643525
1511,759.788,1,5.24396,0.626607,20.2313,6.37489,23.5054,0.212044,0.245795,0.673363,0.319797,0.998773,0.304902,0.0631515
1512,758.586,1,5.24029,0.630785,20.145,6.21479,23.358,0.209422,0.249202,0.656313,0.324625,0.998835,0.305218,0.0628081
1513,757.339,1,5.25692,0.637717,20.2251,5.97148,23.486,0.20412,0.246978,0.639695,0.322289,0.998948,0.304748,0.0642043
1514,755.152,1,5.22617,0.623444,20.2773,6.29911,23.6095,0.208508,0.251586,0.672826,0.329859,0.998804,0.304054,0.0625786
1515,755.933,1,5.23179,0.63578,20.3031,6.20682,23.6133,0.210743,0.253216,0.655799,0.333775,0.999,0.305626,0.0622119
1516,759.411,1,5.2259,0.630265,20.314,6.16213,23.652,0.20663,0.257317,0.640963,0.335471,0.999,0.306609,0.0638617
1517,761.695,1,5.2109,0.635234,20.345,6.1564,23.7269,0.211979,0.257938,0.64228,0.336591,0.999,0.309441,0.0640379
1518,760.426,1,5.24641,0.640484,20.0356,6.4862,23.2447,0.210549,0.251407,0.663663,0.328068,0.998984,0.306606,0.0635801
1519,757.236,1,5.27757,0.618915,20.1555,6.05195,23.4217,0.205218,0.245041,0.646859,0.319762,0.998922,0.302799,0.0640125
1520,757.978,1,5.25426,0.635855,20.0005,6.34302,23.1556,0.211859,0.253612,0.640938,0.328526,0.999,0.304936,0.063112
1521,751.711,1,5.24084,0.613729,19.8212,6.73601,22.858,0.209755,0.250985,0.624709,0.327406,0.999,0.299494,0.0636957
1522,748.291,1,5.2491,0.607176,19.9753,6.356,23.1263,0.210046,0.254012,0.616604,0.332362,0.99884,0.296989,0.0620829
1523,750.393,1,5.26436,0.635766,19.8333,6.81275,22.9428,0.213755,0.250479,0.638099,0.327222,0.99899,0.298198,0.0619885
1524,757.439,1,5.26815,0.623528,19.933,6.45469,23.0239,0.214973,0.250169,0.636994,0.326217,0.998883,0.298607,0.0637539
1525,756.555,1,5.24916,0.620566,19.929,6.20868,23.0648,0.209529,0.245419,0.620865,0.321223,0.99874,0.301596,0.0640121
1526,758.768,1,5.25659,0.61744,19.9912,6.51734,23.2393,0.20697,0.247323,0.605144,0.323358,0.998658,0.302613,0.0637021
1527,761.673,1,5.27061,0.617881,19.9559,6.46274,23.2097,0.203897,0.247776,0.607422,0.324731,0.998363,0.304159,0.0632768
1528,760.15,1,5.2587,0.638439,20.0397,6.03617,23.3052,0.203247,0.247691,0.592041,0.326299,0.997931,0.306269,0.0617034
1529,760.931,1,5.25687,0.63689,20.0773,6.03937,23.3618,0.205546,0.245993,0.61648,0.32216,0.997993,0.299084,0.0630878
1530,765.855,1,5.24963,0.634558,19.9199,6.50532,23.063,0.208475,0.242123,0.664589,0.314002,0.997907,0.30241,0.0633928
1531,771.484,1,5.26185,0.630268,19.9188,6.39705,23.1115,0.203197,0.237453,0.666201,0.312175,0.998052,0.302537,0.0660441
1532,768.376,1,5.22988,0.639596,19.8148,6.5225,23.0499,0.208965,0.239827,0.67637,0.31374,0.998401,0.301098,0.065677
1533,767.964,1,5.22842,0.626442,19.7231,6.37029,22.9527,0.205659,0.242491,0.659244,0.313452,0.998168,0.301844,0.0651726
1534,769.416,1,5.2342,0.61837,19.644,6.63187,22.7819,0.209291,0.246445,0.642552,0.317833,0.998462,0.304384,0.0656179
1535,772.254,1,5.24218,0.638522,19.6794,6.5459,22.7933,0.203992,0.246816,0.691541,0.319752,0.998392,0.301419,0.0665542
1536,772.076,1,5.25588,0.624154,19.8263,6.61276,23.0209,0.20652,0.252913,0.688381,0.326788,0.998338,0.302492,0.0655016
1537,758.164,1,5.26477,0.615126,19.764,6.76495,22.8683,0.204264,0.254847,0.73164,0.326576,0.998658,0.302126,0.063843
1538,759.433,1,5.27451,0.612634,19.7396,6.83319,22.8427,0.200502,0.251207,0.717938,0.322,0.998556,0.299336,0.062693
1539,758.501,1,5.26316,0.616765,19.757,7.03947,22.8663,0.204118,0.254757,0.713086,0.325125,0.998507,0.304051,0.0611055
1540,759.283,1,5.24599,0.634725,19.7388,6.73232,22.8458,0.212948,0.251939,0.69503,0.324594,0.998905,0.31026,0.0619088
1541,759.491,1,5.24066,0.640685,19.8023,6.58175,22.8899,0.213549,0.255396,0.677431,0.326506,0.999,0.309929,0.0625095
1542,756.502,1,5.25193,0.613643,19.7173,6.38636,22.7261,0.208141,0.253641,0.660278,0.322848,0.998996,0.307338,0.0624955
1543,756.987,1,5.24749,0.605248,19.6767,6.67349,22.6849,0.202871,0.26012,0.650413,0.329981,0.999,0.299556,0.0645671
1544,759.028,1,5.25304,0.598722,19.7468,6.86265,22.8192,0.207684,0.258928,0.670681,0.329364,0.999,0.305242,0.0637324
1545,753.821,1,5.25228,0.61495,19.6471,6.93276,22.6695,0.210493,0.252372,0.653699,0.32213,0.999,0.30699,0.0623515
1546,748.871,1,5.25276,0.631658,19.6095,6.86416,22.6342,0.208587,0.254661,0.646367,0.322954,0.999,0.304297,0.0613479
1547,755.982,1,5.24286,0.642487,19.5869,6.73981,22.5953,0.207452,0.252218,0.65995,0.320194,0.998906,0.306406,0.0618513
1548,760.648,1,5.2493,0.628789,19.5071,6.94026,22.5512,0.209825,0.248418,0.697573,0.31887,0.998651,0.302414,0.0628014
1549,759.54,1,5.25575,0.641733,19.6004,6.81454,22.5821,0.206592,0.249803,0.713796,0.322869,0.998443,0.305515,0.0612112
