standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
-0.384439,0.189571,-0.851159,0.189571,-0.814911,0.189571,All
-0.384439,0.189714,-0.850434,0.189714,-0.81482,0.189714,All
-0.384006,0.189857,-0.850324,0.189857,-0.81482,0.189857,All
-0.384006,0.19,-0.850206,0.19,-0.814542,0.19,All
-0.383501,0.190143,-0.848833,0.190143,-0.814203,0.190143,All
-0.383324,0.190286,-0.848629,0.190286,-0.813435,0.190286,All
-0.382868,0.190429,-0.847935,0.190429,-0.813349,0.190429,All
-0.382868,0.190571,-0.847935,0.190571,-0.812499,0.190571,All
-0.382629,0.190714,-0.847348,0.190714,-0.810548,0.190714,All
-0.382629,0.190857,-0.847131,0.190857,-0.810537,0.190857,All
-0.382629,0.191,-0.843645,0.191,-0.810161,0.191,All
-0.381689,0.191143,-0.842171,0.191143,-0.81007,0.191143,All
-0.379746,0.191286,-0.842171,0.191286,-0.81007,0.191286,All
-0.379552,0.191429,-0.840632,0.191429,-0.808278,0.191429,All
-0.379552,0.191571,-0.83953,0.191571,-0.808267,0.191571,All
-0.378685,0.191714,-0.839243,0.191714,-0.808106,0.191714,All
-0.377114,0.191857,-0.839012,0.191857,-0.807795,0.191857,All
-0.37679,0.192,-0.838795,0.192,-0.80709,0.192,All
-0.376084,0.192143,-0.837905,0.192143,-0.806304,0.192143,All
-0.375119,0.192286,-0.836755,0.192286,-0.804534,0.192286,All
-0.375119,0.192429,-0.836755,0.192429,-0.804534,0.192429,All
-0.374916,0.192571,-0.836685,0.192571,-0.804124,0.192571,All
-0.374475,0.192714,-0.836685,0.192714,-0.80185,0.192714,All
-0.374215,0.192857,-0.835872,0.192857,-0.801479,0.192857,All
-0.373691,0.193,-0.835627,0.193,-0.800156,0.193,All
-0.373691,0.193143,-0.835464,0.193143,-0.797135,0.193143,All
-0.373591,0.193286,-0.834439,0.193286,-0.796661,0.193286,All
-0.373339,0.193429,-0.834398,0.193429,-0.796518,0.193429,All
-0.373339,0.193571,-0.834398,0.193571,-0.796518,0.193571,All
-0.373339,0.193714,-0.832915,0.193714,-0.796149,0.193714,All
-0.372849,0.193857,-0.832157,0.193857,-0.793697,0.193857,All
-0.372565,0.194,-0.832157,0.194,-0.793337,0.194,All
-0.372565,0.194143,-0.831708,0.194143,-0.793337,0.194143,All
-0.371908,0.194286,-0.831081,0.194286,-0.793273,0.194286,All
-0.371908,0.194429,-0.831081,0.194429,-0.793273,0.194429,All
-0.370938,0.194571,-0.830766,0.194571,-0.792846,0.194571,All
-0.370702,0.194714,-0.830714,0.194714,-0.792768,0.194714,All
-0.370001,0.194857,-0.829017,0.194857,-0.792644,0.194857,All
-0.369964,0.195,-0.826768,0.195,-0.79096,0.195,All
-0.369536,0.195143,-0.826457,0.195143,-0.790454,0.195143,All
-0.36919,0.195286,-0.824961,0.195286,-0.790454,0.195286,All
-0.369155,0.195429,-0.82443,0.195429,-0.790226,0.195429,All
-0.368019,0.195571,-0.82433,0.195571,-0.789461,0.195571,All
-0.368019,0.195714,-0.824178,0.195714,-0.789461,0.195714,All
-0.367463,0.195857,-0.824178,0.195857,-0.789299,0.195857,All
-0.367418,0.196,-0.82283,0.196,-0.788056,0.196,All
-0.366215,0.196143,-0.822659,0.196143,-0.787085,0.196143,All
-0.366046,0.196286,-0.821732,0.196286,-0.785978,0.196286,All
-0.365505,0.196429,-0.821173,0.196429,-0.785923,0.196429,All
-0.365257,0.196571,-0.819572,0.196571,-0.781006,0.196571,All
-0.364536,0.196714,-0.818972,0.196714,-0.780483,0.196714,All
-0.364093,0.196857,-0.817825,0.196857,-0.780483,0.196857,All
-0.363683,0.197,-0.816822,0.197,-0.779585,0.197,All
-0.363179,0.197143,-0.815723,0.197143,-0.778864,0.197143,All
-0.362982,0.197286,-0.813851,0.197286,-0.778588,0.197286,All
-0.36209,0.197429,-0.813851,0.197429,-0.776195,0.197429,All
-0.362043,0.197571,-0.813851,0.197571,-0.775405,0.197571,All
-0.360281,0.197714,-0.813849,0.197714,-0.774317,0.197714,All
-0.359948,0.197857,-0.813349,0.197857,-0.770654,0.197857,All
-0.359565,0.198,-0.813247,0.198,-0.768685,0.198,All
-0.359565,0.198143,-0.812259,0.198143,-0.764192,0.198143,All
-0.359431,0.198286,-0.812039,0.198286,-0.764192,0.198286,All
-0.359431,0.198429,-0.812039,0.198429,-0.763598,0.198429,All
-0.359294,0.198571,-0.811637,0.198571,-0.763434,0.198571,All
-0.358283,0.198714,-0.81153,0.198714,-0.763434,0.198714,All
-0.35827,0.198857,-0.810885,0.198857,-0.762536,0.198857,All
-0.357792,0.199,-0.810885,0.199,-0.762411,0.199,All
-0.357792,0.199143,-0.810623,0.199143,-0.762411,0.199143,All
-0.357293,0.199286,-0.81049,0.199286,-0.761534,0.199286,All
-0.356707,0.199429,-0.809764,0.199429,-0.760836,0.199429,All
-0.356632,0.199571,-0.809309,0.199571,-0.759744,0.199571,All
-0.356632,0.199714,-0.807673,0.199714,-0.759691,0.199714,All
-0.356592,0.199857,-0.807098,0.199857,-0.759691,0.199857,All
-0.352375,0.2,-0.806968,0.2,-0.759554,0.2,All
-0.351991,0.200143,-0.80653,0.200143,-0.759522,0.200143,All
-0.351445,0.200286,-0.80653,0.200286,-0.759321,0.200286,All
-0.350593,0.200429,-0.806478,0.200429,-0.758975,0.200429,All
-0.349434,0.200571,-0.805983,0.200571,-0.758975,0.200571,All
-0.348218,0.200714,-0.804284,0.200714,-0.75805,0.200714,All
-0.347881,0.200857,-0.804284,0.200857,-0.756135,0.200857,All
-0.347501,0.201,-0.804208,0.201,-0.75583,0.201,All
-0.347501,0.201143,-0.80259,0.201143,-0.754234,0.201143,All
-0.347501,0.201286,-0.802585,0.201286,-0.754234,0.201286,All
-0.347337,0.201429,-0.801508,0.201429,-0.753845,0.201429,All
-0.346991,0.201571,-0.801059,0.201571,-0.753845,0.201571,All
-0.345803,0.201714,-0.800976,0.201714,-0.751993,0.201714,All
-0.345791,0.201857,-0.800583,0.201857,-0.751501,0.201857,All
-0.345791,0.202,-0.80042,0.202,-0.751365,0.202,All
-0.345666,0.202143,-0.799895,0.202143,-0.751276,0.202143,All
-0.34545,0.202286,-0.797564,0.202286,-0.750264,0.202286,All
-0.34543,0.202429,-0.796817,0.202429,-0.750264,0.202429,All
-0.344988,0.202571,-0.796026,0.202571,-0.749091,0.202571,All
-0.34414,0.202714,-0.795398,0.202714,-0.749091,0.202714,All
-0.344127,0.202857,-0.794593,0.202857,-0.748976,0.202857,All
-0.344038,0.203,-0.793486,0.203,-0.748437,0.203,All
-0.343619,0.203143,-0.792187,0.203143,-0.748144,0.203143,All
-0.343414,0.203286,-0.791608,0.203286,-0.748144,0.203286,All
-0.342432,0.203429,-0.790235,0.203429,-0.748144,0.203429,All
-0.342421,0.203571,-0.790135,0.203571,-0.747903,0.203571,All
-0.341264,0.203714,-0.789811,0.203714,-0.747891,0.203714,All
-0.341097,0.203857,-0.789811,0.203857,-0.747663,0.203857,All
-0.340806,0.204,-0.789541,0.204,-0.747361,0.204,All
-0.340738,0.204143,-0.789541,0.204143,-0.746529,0.204143,All
-0.33969,0.204286,-0.788964,0.204286,-0.746529,0.204286,All
-0.339642,0.204429,-0.788938,0.204429,-0.745451,0.204429,All
-0.339558,0.204571,-0.78879,0.204571,-0.744132,0.204571,All
-0.339348,0.204714,-0.78879,0.204714,-0.744,0.204714,All
-0.338729,0.204857,-0.78879,0.204857,-0.744,0.204857,All
-0.338729,0.205,-0.788664,0.205,-0.743924,0.205,All
-0.338419,0.205143,-0.788296,0.205143,-0.743765,0.205143,All
-0.33697,0.205286,-0.788296,0.205286,-0.743662,0.205286,All
-0.336472,0.205429,-0.788294,0.205429,-0.741984,0.205429,All
-0.335465,0.205571,-0.788261,0.205571,-0.741183,0.205571,All
-0.335428,0.205714,-0.788213,0.205714,-0.740614,0.205714,All
-0.335428,0.205857,-0.785948,0.205857,-0.739846,0.205857,All
-0.3354,0.206,-0.784732,0.206,-0.739846,0.206,All
-0.334275,0.206143,-0.784643,0.206143,-0.739802,0.206143,All
-0.334275,0.206286,-0.783864,0.206286,-0.739166,0.206286,All
-0.33368,0.206429,-0.783864,0.206429,-0.738992,0.206429,All
-0.33368,0.206571,-0.783663,0.206571,-0.738314,0.206571,All
-0.332713,0.206714,-0.783429,0.206714,-0.736172,0.206714,All
-0.332713,0.206857,-0.783282,0.206857,-0.73616,0.206857,All
-0.332295,0.207,-0.78311,0.207,-0.73616,0.207,All
-0.332034,0.207143,-0.78311,0.207143,-0.735901,0.207143,All
-0.33203,0.207286,-0.782551,0.207286,-0.735016,0.207286,All
-0.33203,0.207429,-0.782418,0.207429,-0.733186,0.207429,All
-0.331386,0.207571,-0.782322,0.207571,-0.733186,0.207571,All
-0.331176,0.207714,-0.782297,0.207714,-0.732232,0.207714,All
-0.331176,0.207857,-0.780628,0.207857,-0.7304,0.207857,All
-0.331126,0.208,-0.780628,0.208,-0.730302,0.208,All
-0.331126,0.208143,-0.779075,0.208143,-0.730268,0.208143,All
-0.3305,0.208286,-0.77841,0.208286,-0.729988,0.208286,All
-0.329855,0.208429,-0.777754,0.208429,-0.729988,0.208429,All
-0.329292,0.208571,-0.77661,0.208571,-0.729988,0.208571,All
-0.329282,0.208714,-0.776354,0.208714,-0.729988,0.208714,All
-0.329282,0.208857,-0.776354,0.208857,-0.729609,0.208857,All
-0.329082,0.209,-0.775382,0.209,-0.729137,0.209,All
-0.327643,0.209143,-0.775163,0.209143,-0.728446,0.209143,All
-0.326155,0.209286,-0.774742,0.209286,-0.72744,0.209286,All
-0.325213,0.209429,-0.772843,0.209429,-0.72744,0.209429,All
-0.323706,0.209571,-0.772843,0.209571,-0.72744,0.209571,All
-0.321312,0.209714,-0.772041,0.209714,-0.72691,0.209714,All
-0.321104,0.209857,-0.770724,0.209857,-0.726473,0.209857,All
-0.32064,0.21,-0.770332,0.21,-0.724644,0.21,All
-0.320568,0.210143,-0.769926,0.210143,-0.724644,0.210143,All
-0.320232,0.210286,-0.76986,0.210286,-0.724385,0.210286,All
-0.319393,0.210429,-0.769749,0.210429,-0.723812,0.210429,All
-0.318831,0.210571,-0.769546,0.210571,-0.723729,0.210571,All
-0.318831,0.210714,-0.767475,0.210714,-0.722865,0.210714,All
-0.318001,0.210857,-0.767339,0.210857,-0.722369,0.210857,All
-0.317363,0.211,-0.766637,0.211,-0.719281,0.211,All
-0.317226,0.211143,-0.766228,0.211143,-0.719182,0.211143,All
-0.314504,0.211286,-0.766228,0.211286,-0.718134,0.211286,All
-0.314495,0.211429,-0.766032,0.211429,-0.71738,0.211429,All
-0.313405,0.211571,-0.765538,0.211571,-0.717149,0.211571,All
-0.313187,0.211714,-0.764426,0.211714,-0.714842,0.211714,All
-0.313137,0.211857,-0.761548,0.211857,-0.714682,0.211857,All
-0.311474,0.212,-0.760444,0.212,-0.714362,0.212,All
-0.311474,0.212143,-0.759644,0.212143,-0.713245,0.212143,All
-0.311474,0.212286,-0.758355,0.212286,-0.713245,0.212286,All
-0.310138,0.212429,-0.757819,0.212429,-0.712429,0.212429,All
-0.309714,0.212571,-0.757401,0.212571,-0.71205,0.212571,All
-0.308613,0.212714,-0.757401,0.212714,-0.71205,0.212714,All
-0.307441,0.212857,-0.757141,0.212857,-0.711477,0.212857,All
-0.306914,0.213,-0.756965,0.213,-0.711239,0.213,All
-0.305897,0.213143,-0.756965,0.213143,-0.71102,0.213143,All
-0.305722,0.213286,-0.756924,0.213286,-0.710863,0.213286,All
-0.305407,0.213429,-0.756871,0.213429,-0.710863,0.213429,All
-0.304382,0.213571,-0.756191,0.213571,-0.710569,0.213571,All
-0.302631,0.213714,-0.756191,0.213714,-0.709575,0.213714,All
-0.302522,0.213857,-0.754678,0.213857,-0.709575,0.213857,All
-0.302151,0.214,-0.753557,0.214,-0.707494,0.214,All
-0.30179,0.214143,-0.753425,0.214143,-0.707494,0.214143,All
-0.301589,0.214286,-0.75321,0.214286,-0.70747,0.214286,All
-0.301543,0.214429,-0.752713,0.214429,-0.706227,0.214429,All
-0.300947,0.214571,-0.751662,0.214571,-0.706227,0.214571,All
-0.298989,0.214714,-0.751662,0.214714,-0.706227,0.214714,All
-0.298552,0.214857,-0.751264,0.214857,-0.704494,0.214857,All
-0.298448,0.215,-0.750923,0.215,-0.704234,0.215,All
-0.298448,0.215143,-0.749746,0.215143,-0.70412,0.215143,All
-0.298335,0.215286,-0.749204,0.215286,-0.703918,0.215286,All
-0.2979,0.215429,-0.748819,0.215429,-0.703669,0.215429,All
-0.297837,0.215571,-0.748819,0.215571,-0.703669,0.215571,All
-0.296634,0.215714,-0.748509,0.215714,-0.703178,0.215714,All
-0.295043,0.215857,-0.748063,0.215857,-0.701413,0.215857,All
-0.295043,0.216,-0.747822,0.216,-0.701413,0.216,All
-0.293849,0.216143,-0.747111,0.216143,-0.700919,0.216143,All
-0.293336,0.216286,-0.747111,0.216286,-0.700919,0.216286,All
-0.293062,0.216429,-0.746227,0.216429,-0.69912,0.216429,All
-0.29269,0.216571,-0.746018,0.216571,-0.69912,0.216571,All
-0.292122,0.216714,-0.745796,0.216714,-0.69912,0.216714,All
-0.291234,0.216857,-0.744949,0.216857,-0.698214,0.216857,All
-0.290695,0.217,-0.74433,0.217,-0.698214,0.217,All
-0.28931,0.217143,-0.744185,0.217143,-0.69812,0.217143,All
-0.287879,0.217286,-0.743827,0.217286,-0.697718,0.217286,All
-0.287282,0.217429,-0.743401,0.217429,-0.697387,0.217429,All
-0.287089,0.217571,-0.74182,0.217571,-0.696182,0.217571,All
-0.287089,0.217714,-0.741645,0.217714,-0.695163,0.217714,All
-0.286833,0.217857,-0.740568,0.217857,-0.695163,0.217857,All
-0.286772,0.218,-0.740446,0.218,-0.692754,0.218,All
-0.286137,0.218143,-0.740363,0.218143,-0.692464,0.218143,All
-0.286026,0.218286,-0.739654,0.218286,-0.690979,0.218286,All
-0.285781,0.218429,-0.739471,0.218429,-0.690264,0.218429,All
-0.285718,0.218571,-0.739471,0.218571,-0.690264,0.218571,All
-0.284597,0.218714,-0.739471,0.218714,-0.689926,0.218714,All
-0.283683,0.218857,-0.737635,0.218857,-0.689875,0.218857,All
-0.282384,0.219,-0.737216,0.219,-0.686102,0.219,All
-0.280833,0.219143,-0.736977,0.219143,-0.685563,0.219143,All
-0.280833,0.219286,-0.736104,0.219286,-0.685396,0.219286,All
-0.280118,0.219429,-0.735591,0.219429,-0.685078,0.219429,All
-0.279073,0.219571,-0.734177,0.219571,-0.68443,0.219571,All
-0.279073,0.219714,-0.734177,0.219714,-0.684424,0.219714,All
-0.277405,0.219857,-0.732253,0.219857,-0.684424,0.219857,All
-0.277405,0.22,-0.73203,0.22,-0.684114,0.22,All
-0.277304,0.220143,-0.731682,0.220143,-0.683825,0.220143,All
-0.276975,0.220286,-0.731559,0.220286,-0.683334,0.220286,All
-0.276756,0.220429,-0.731559,0.220429,-0.682564,0.220429,All
-0.27652,0.220571,-0.731141,0.220571,-0.681495,0.220571,All
-0.275721,0.220714,-0.731141,0.220714,-0.681476,0.220714,All
-0.274889,0.220857,-0.730995,0.220857,-0.680103,0.220857,All
-0.274889,0.221,-0.730995,0.221,-0.680103,0.221,All
-0.274549,0.221143,-0.730995,0.221143,-0.679587,0.221143,All
-0.274549,0.221286,-0.730995,0.221286,-0.677733,0.221286,All
-0.273739,0.221429,-0.730889,0.221429,-0.677523,0.221429,All
-0.273564,0.221571,-0.730868,0.221571,-0.676603,0.221571,All
-0.272054,0.221714,-0.730131,0.221714,-0.67648,0.221714,All
-0.271514,0.221857,-0.73007,0.221857,-0.676413,0.221857,All
-0.271371,0.222,-0.730035,0.222,-0.675759,0.222,All
-0.271136,0.222143,-0.729841,0.222143,-0.675578,0.222143,All
-0.270707,0.222286,-0.729841,0.222286,-0.673543,0.222286,All
-0.270414,0.222429,-0.729292,0.222429,-0.673543,0.222429,All
-0.270308,0.222571,-0.729026,0.222571,-0.672565,0.222571,All
-0.269633,0.222714,-0.72829,0.222714,-0.672565,0.222714,All
-0.268513,0.222857,-0.728026,0.222857,-0.672565,0.222857,All
-0.268101,0.223,-0.727702,0.223,-0.672565,0.223,All
-0.267494,0.223143,-0.726975,0.223143,-0.672536,0.223143,All
-0.267462,0.223286,-0.726018,0.223286,-0.672002,0.223286,All
-0.266583,0.223429,-0.726004,0.223429,-0.672002,0.223429,All
-0.266421,0.223571,-0.724999,0.223571,-0.671826,0.223571,All
-0.266362,0.223714,-0.724893,0.223714,-0.670414,0.223714,All
-0.265201,0.223857,-0.724893,0.223857,-0.670377,0.223857,All
-0.264086,0.224,-0.724893,0.224,-0.670377,0.224,All
-0.264055,0.224143,-0.724893,0.224143,-0.670363,0.224143,All
-0.264039,0.224286,-0.724893,0.224286,-0.668984,0.224286,All
-0.263982,0.224429,-0.723715,0.224429,-0.668374,0.224429,All
-0.263125,0.224571,-0.723659,0.224571,-0.667604,0.224571,All
-0.263068,0.224714,-0.723348,0.224714,-0.667167,0.224714,All
-0.262412,0.224857,-0.721924,0.224857,-0.666006,0.224857,All
-0.262292,0.225,-0.72154,0.225,-0.665642,0.225,All
-0.26194,0.225143,-0.720904,0.225143,-0.665115,0.225143,All
-0.261264,0.225286,-0.719827,0.225286,-0.664462,0.225286,All
-0.261186,0.225429,-0.719808,0.225429,-0.664142,0.225429,All
-0.260621,0.225571,-0.719808,0.225571,-0.663715,0.225571,All
-0.260621,0.225714,-0.719446,0.225714,-0.663437,0.225714,All
-0.259832,0.225857,-0.718832,0.225857,-0.662967,0.225857,All
-0.259313,0.226,-0.71802,0.226,-0.662941,0.226,All
-0.259171,0.226143,-0.717012,0.226143,-0.662733,0.226143,All
-0.258256,0.226286,-0.716483,0.226286,-0.661537,0.226286,All
-0.257783,0.226429,-0.716234,0.226429,-0.660614,0.226429,All
-0.257777,0.226571,-0.716168,0.226571,-0.660614,0.226571,All
-0.257399,0.226714,-0.715714,0.226714,-0.660469,0.226714,All
-0.256434,0.226857,-0.715714,0.226857,-0.659892,0.226857,All
-0.255829,0.227,-0.71465,0.227,-0.65951,0.227,All
-0.255797,0.227143,-0.713368,0.227143,-0.659266,0.227143,All
-0.25521,0.227286,-0.712146,0.227286,-0.659266,0.227286,All
-0.255086,0.227429,-0.711768,0.227429,-0.657902,0.227429,All
-0.254669,0.227571,-0.711432,0.227571,-0.657902,0.227571,All
-0.254357,0.227714,-0.711432,0.227714,-0.657902,0.227714,All
-0.254357,0.227857,-0.711043,0.227857,-0.656787,0.227857,All
-0.254124,0.228,-0.71083,0.228,-0.656742,0.228,All
-0.253538,0.228143,-0.710793,0.228143,-0.656468,0.228143,All
-0.253454,0.228286,-0.710793,0.228286,-0.656468,0.228286,All
-0.253371,0.228429,-0.710751,0.228429,-0.656416,0.228429,All
-0.25213,0.228571,-0.709085,0.228571,-0.655857,0.228571,All
-0.251943,0.228714,-0.708822,0.228714,-0.655772,0.228714,All
-0.251525,0.228857,-0.708017,0.228857,-0.655553,0.228857,All
-0.251155,0.229,-0.707987,0.229,-0.655313,0.229,All
-0.251069,0.229143,-0.707987,0.229143,-0.654508,0.229143,All
-0.251069,0.229286,-0.707982,0.229286,-0.654382,0.229286,All
-0.25087,0.229429,-0.707982,0.229429,-0.653412,0.229429,All
-0.250364,0.229571,-0.707949,0.229571,-0.65297,0.229571,All
-0.250188,0.229714,-0.707014,0.229714,-0.652872,0.229714,All
-0.249411,0.229857,-0.70693,0.229857,-0.652114,0.229857,All
-0.248213,0.23,-0.706711,0.23,-0.651751,0.23,All
-0.247889,0.230143,-0.706154,0.230143,-0.65073,0.230143,All
-0.247546,0.230286,-0.705769,0.230286,-0.649464,0.230286,All
-0.247078,0.230429,-0.70472,0.230429,-0.649211,0.230429,All
-0.246793,0.230571,-0.70472,0.230571,-0.6492,0.230571,All
-0.245717,0.230714,-0.704122,0.230714,-0.647483,0.230714,All
-0.245717,0.230857,-0.70412,0.230857,-0.646166,0.230857,All
-0.24544,0.231,-0.703431,0.231,-0.646019,0.231,All
-0.245161,0.231143,-0.703319,0.231143,-0.64528,0.231143,All
-0.245161,0.231286,-0.703319,0.231286,-0.643458,0.231286,All
-0.245161,0.231429,-0.702018,0.231429,-0.643458,0.231429,All
-0.244473,0.231571,-0.70198,0.231571,-0.642119,0.231571,All
-0.244473,0.231714,-0.701621,0.231714,-0.642119,0.231714,All
-0.243687,0.231857,-0.701441,0.231857,-0.639968,0.231857,All
-0.242856,0.232,-0.701106,0.232,-0.639678,0.232,All
-0.242856,0.232143,-0.700868,0.232143,-0.639524,0.232143,All
-0.241746,0.232286,-0.700803,0.232286,-0.639482,0.232286,All
-0.241746,0.232429,-0.700692,0.232429,-0.638991,0.232429,All
-0.240335,0.232571,-0.700689,0.232571,-0.637498,0.232571,All
-0.240335,0.232714,-0.700651,0.232714,-0.636529,0.232714,All
-0.239903,0.232857,-0.699507,0.232857,-0.634996,0.232857,All
-0.239795,0.233,-0.698809,0.233,-0.634996,0.233,All
-0.239795,0.233143,-0.697904,0.233143,-0.634918,0.233143,All
-0.238846,0.233286,-0.697156,0.233286,-0.634918,0.233286,All
-0.238761,0.233429,-0.696468,0.233429,-0.634249,0.233429,All
-0.238653,0.233571,-0.696468,0.233571,-0.63208,0.233571,All
-0.237503,0.233714,-0.696326,0.233714,-0.630423,0.233714,All
-0.237257,0.233857,-0.695247,0.233857,-0.630005,0.233857,All
-0.236856,0.234,-0.693094,0.234,-0.629694,0.234,All
-0.236577,0.234143,-0.69309,0.234143,-0.629464,0.234143,All
-0.235582,0.234286,-0.693082,0.234286,-0.629224,0.234286,All
-0.235231,0.234429,-0.692463,0.234429,-0.629224,0.234429,All
-0.234949,0.234571,-0.691344,0.234571,-0.627387,0.234571,All
-0.233219,0.234714,-0.690779,0.234714,-0.627387,0.234714,All
-0.232807,0.234857,-0.690391,0.234857,-0.626865,0.234857,All
-0.232746,0.235,-0.690307,0.235,-0.626865,0.235,All
-0.232619,0.235143,-0.68964,0.235143,-0.625907,0.235143,All
-0.232548,0.235286,-0.689378,0.235286,-0.625415,0.235286,All
-0.23237,0.235429,-0.68841,0.235429,-0.625038,0.235429,All
-0.232005,0.235571,-0.68841,0.235571,-0.624952,0.235571,All
-0.231254,0.235714,-0.68675,0.235714,-0.624539,0.235714,All
-0.23058,0.235857,-0.686412,0.235857,-0.624343,0.235857,All
-0.23058,0.236,-0.686306,0.236,-0.624343,0.236,All
-0.23058,0.236143,-0.684671,0.236143,-0.623723,0.236143,All
-0.230263,0.236286,-0.684671,0.236286,-0.623351,0.236286,All
-0.22984,0.236429,-0.684327,0.236429,-0.623351,0.236429,All
-0.229681,0.236571,-0.684327,0.236571,-0.623254,0.236571,All
-0.229141,0.236714,-0.683974,0.236714,-0.62315,0.236714,All
-0.229141,0.236857,-0.683898,0.236857,-0.623103,0.236857,All
-0.228525,0.237,-0.683285,0.237,-0.621363,0.237,All
-0.228468,0.237143,-0.681427,0.237143,-0.621363,0.237143,All
-0.228058,0.237286,-0.681427,0.237286,-0.61907,0.237286,All
-0.227963,0.237429,-0.681261,0.237429,-0.618882,0.237429,All
-0.227963,0.237571,-0.680891,0.237571,-0.617961,0.237571,All
-0.227913,0.237714,-0.680891,0.237714,-0.616712,0.237714,All
-0.227094,0.237857,-0.6808,0.237857,-0.616469,0.237857,All
-0.22697,0.238,-0.6808,0.238,-0.616343,0.238,All
-0.22697,0.238143,-0.680087,0.238143,-0.616108,0.238143,All
-0.226474,0.238286,-0.680082,0.238286,-0.616108,0.238286,All
-0.225966,0.238429,-0.678901,0.238429,-0.61596,0.238429,All
-0.225966,0.238571,-0.678891,0.238571,-0.615376,0.238571,All
-0.225617,0.238714,-0.678728,0.238714,-0.615376,0.238714,All
-0.224913,0.238857,-0.678574,0.238857,-0.614288,0.238857,All
-0.224424,0.239,-0.678366,0.239,-0.613193,0.239,All
-0.22439,0.239143,-0.677585,0.239143,-0.611459,0.239143,All
-0.224201,0.239286,-0.677585,0.239286,-0.611241,0.239286,All
-0.223783,0.239429,-0.677168,0.239429,-0.611004,0.239429,All
-0.223783,0.239571,-0.676599,0.239571,-0.610914,0.239571,All
-0.223732,0.239714,-0.676551,0.239714,-0.610606,0.239714,All
-0.223585,0.239857,-0.676093,0.239857,-0.610606,0.239857,All
-0.223175,0.24,-0.675886,0.24,-0.608674,0.24,All
-0.221701,0.240143,-0.675844,0.240143,-0.607941,0.240143,All
-0.220771,0.240286,-0.675064,0.240286,-0.607886,0.240286,All
-0.220564,0.240429,-0.674571,0.240429,-0.60685,0.240429,All
-0.220564,0.240571,-0.674563,0.240571,-0.60685,0.240571,All
-0.220248,0.240714,-0.674563,0.240714,-0.606318,0.240714,All
-0.220133,0.240857,-0.674155,0.240857,-0.605855,0.240857,All
-0.219795,0.241,-0.67405,0.241,-0.605301,0.241,All
-0.21894,0.241143,-0.673473,0.241143,-0.605301,0.241143,All
