iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q2_pop,V2_pop,Q3_pop,V3_pop,omega_Cl,omega_V1,omega_Q2,omega_V2,omega_Q3,omega_V3,a
4718,-355.19,2,4.92824,28.761,4.04013,1,2.7506,1,0.232928,0.218212,2.00983e-08,4.06186,5.2447e-08,3.18317,0.126277
4719,-356.138,2,4.92814,28.7612,4.04013,1,2.7506,1,0.232931,0.218215,2.00981e-08,4.06188,5.24456e-08,3.18309,0.126277
4720,-356.407,2,4.92804,28.761,4.04013,1,2.7506,1,0.232933,0.218215,2.00982e-08,4.06205,5.24437e-08,3.18309,0.126277
4721,-356.451,2,4.92793,28.7609,4.04013,1,2.7506,1,0.232932,0.218212,2.00972e-08,4.06209,5.24469e-08,3.18324,0.126276
4722,-363.887,2,4.92783,28.7608,4.04013,1,2.7506,1,0.232932,0.218205,2.00971e-08,4.06215,5.24445e-08,3.18331,0.126274
4723,-357.216,2,4.92777,28.7605,4.04013,1,2.7506,1,0.232928,0.218207,2.00965e-08,4.06226,5.24454e-08,3.18341,0.126273
4724,-352.703,2,4.92769,28.7606,4.04013,1,2.7506,1,0.23292,0.218214,2.00953e-08,4.06252,5.24474e-08,3.18356,0.126272
4725,-343.531,2,4.92759,28.7605,4.04013,1,2.7506,1,0.232916,0.218222,2.00946e-08,4.06269,5.24465e-08,3.18376,0.126275
4726,-348.241,2,4.9275,28.7603,4.04013,1,2.7506,1,0.232923,0.218226,2.00934e-08,4.06272,5.24468e-08,3.18378,0.126277
4727,-356.706,2,4.92738,28.7599,4.04013,1,2.7506,1,0.232934,0.21824,2.00919e-08,4.06282,5.24477e-08,3.18374,0.126275
4728,-355.387,2,4.92727,28.76,4.04013,1,2.7506,1,0.232948,0.218242,2.00914e-08,4.06286,5.2443e-08,3.18384,0.126275
4729,-345.792,2,4.9272,28.7598,4.04013,1,2.7506,1,0.232951,0.218263,2.00903e-08,4.06298,5.24479e-08,3.18388,0.126275
4730,-361.159,2,4.92715,28.7598,4.04013,1,2.7506,1,0.232953,0.21826,2.00887e-08,4.06312,5.2447e-08,3.18404,0.126274
4731,-365.66,2,4.9271,28.7596,4.04013,1,2.7506,1,0.232959,0.218252,2.00873e-08,4.06313,5.24482e-08,3.18423,0.12627
4732,-365.309,2,4.92702,28.7595,4.04013,1,2.7506,1,0.232959,0.218251,2.00869e-08,4.06317,5.24465e-08,3.18423,0.126269
4733,-359.146,2,4.92693,28.7594,4.04013,1,2.7506,1,0.232966,0.218251,2.00869e-08,4.06324,5.24472e-08,3.18412,0.126267
4734,-352.8,2,4.92687,28.7591,4.04013,1,2.7506,1,0.232978,0.218246,2.00878e-08,4.06334,5.24485e-08,3.18393,0.126267
4735,-354.815,2,4.92678,28.7593,4.04013,1,2.7506,1,0.232992,0.218252,2.00869e-08,4.06348,5.2448e-08,3.18383,0.126266
4736,-344.359,2,4.92671,28.7593,4.04013,1,2.7506,1,0.232996,0.218259,2.00876e-08,4.06356,5.24472e-08,3.18392,0.126268
4737,-341.091,2,4.92666,28.7593,4.04013,1,2.7506,1,0.232996,0.218265,2.00897e-08,4.06361,5.24469e-08,3.18428,0.126267
4738,-346.955,2,4.92661,28.7591,4.04013,1,2.7506,1,0.232993,0.218281,2.00894e-08,4.06354,5.24458e-08,3.18451,0.126268
4739,-351.616,2,4.92658,28.7594,4.04013,1,2.7506,1,0.23299,0.218298,2.00904e-08,4.06351,5.24442e-08,3.18459,0.126268
4740,-348.676,2,4.92657,28.7599,4.04013,1,2.7506,1,0.23299,0.218302,2.00916e-08,4.06355,5.24439e-08,3.18473,0.126268
4741,-340.995,2,4.92657,28.7599,4.04013,1,2.7506,1,0.232992,0.218307,2.00927e-08,4.06345,5.24489e-08,3.18478,0.126269
4742,-365.696,2,4.92658,28.7598,4.04013,1,2.7506,1,0.232993,0.218308,2.00922e-08,4.06318,5.24478e-08,3.18488,0.126267
4743,-350.719,2,4.92656,28.76,4.04013,1,2.7506,1,0.232995,0.218319,2.00925e-08,4.06289,5.24501e-08,3.1851,0.126267
4744,-355.973,2,4.92655,28.7597,4.04013,1,2.7506,1,0.232997,0.218321,2.00918e-08,4.06264,5.24511e-08,3.18506,0.126268
4745,-352.947,2,4.92655,28.7597,4.04013,1,2.7506,1,0.232999,0.218333,2.00916e-08,4.06238,5.24526e-08,3.18511,0.126268
4746,-356.442,2,4.92661,28.7596,4.04013,1,2.7506,1,0.232998,0.218342,2.00903e-08,4.06223,5.24517e-08,3.18496,0.12627
4747,-363.712,2,4.92664,28.7597,4.04013,1,2.7506,1,0.232995,0.218339,2.00911e-08,4.06207,5.2449e-08,3.18486,0.12627
4748,-363.336,2,4.92664,28.76,4.04013,1,2.7506,1,0.233003,0.218339,2.00908e-08,4.0621,5.24476e-08,3.18469,0.126269
4749,-356.736,2,4.92661,28.7597,4.04013,1,2.7506,1,0.233005,0.218341,2.00915e-08,4.06208,5.24495e-08,3.18471,0.126267
4750,-350.09,2,4.92661,28.7596,4.04013,1,2.7506,1,0.233008,0.218346,2.00917e-08,4.06177,5.2453e-08,3.1848,0.126267
4751,-355.088,2,4.92661,28.7595,4.04013,1,2.7506,1,0.233012,0.218341,2.00915e-08,4.06166,5.24515e-08,3.18496,0.126268
4752,-361.709,2,4.92663,28.759,4.04013,1,2.7506,1,0.23302,0.218332,2.0091e-08,4.06139,5.24514e-08,3.18503,0.126268
4753,-359.513,2,4.92666,28.7589,4.04013,1,2.7506,1,0.233025,0.21833,2.00918e-08,4.06123,5.24514e-08,3.18519,0.126265
4754,-366.319,2,4.92669,28.7591,4.04013,1,2.7506,1,0.23303,0.218328,2.00904e-08,4.06109,5.24492e-08,3.18531,0.126264
4755,-351.429,2,4.92673,28.7589,4.04013,1,2.7506,1,0.23303,0.218328,2.00914e-08,4.06092,5.24492e-08,3.18552,0.126264
4756,-355.375,2,4.92676,28.7583,4.04013,1,2.7506,1,0.23303,0.21833,2.0091e-08,4.0607,5.24475e-08,3.18551,0.126266
4757,-360.198,2,4.9268,28.7582,4.04013,1,2.7506,1,0.233029,0.218336,2.00901e-08,4.06047,5.24461e-08,3.18563,0.126266
4758,-362.05,2,4.92689,28.7586,4.04013,1,2.7506,1,0.233025,0.218342,2.00894e-08,4.06021,5.24465e-08,3.18571,0.126265
4759,-347.156,2,4.92695,28.7589,4.04013,1,2.7506,1,0.233024,0.218352,2.00895e-08,4.05997,5.24494e-08,3.18573,0.126267
4760,-354.34,2,4.92702,28.7586,4.04013,1,2.7506,1,0.233017,0.218368,2.00895e-08,4.0597,5.24503e-08,3.1858,0.126267
4761,-355.218,2,4.92704,28.7584,4.04013,1,2.7506,1,0.233013,0.21837,2.00896e-08,4.05951,5.2452e-08,3.18589,0.126267
4762,-351.672,2,4.92711,28.7583,4.04013,1,2.7506,1,0.233015,0.218372,2.00893e-08,4.05928,5.24529e-08,3.18588,0.126269
4763,-362.889,2,4.92718,28.7583,4.04013,1,2.7506,1,0.233015,0.21837,2.00882e-08,4.05904,5.2449e-08,3.18607,0.126269
4764,-356.204,2,4.92719,28.7583,4.04013,1,2.7506,1,0.233015,0.218381,2.00872e-08,4.0589,5.24498e-08,3.1863,0.126268
4765,-355.166,2,4.92722,28.7585,4.04013,1,2.7506,1,0.233012,0.218375,2.00872e-08,4.05877,5.24521e-08,3.18636,0.126269
4766,-353.045,2,4.92723,28.7587,4.04013,1,2.7506,1,0.233015,0.218364,2.00878e-08,4.05869,5.24521e-08,3.18669,0.126268
4767,-366.762,2,4.92728,28.7587,4.04013,1,2.7506,1,0.233015,0.218361,2.00877e-08,4.05845,5.2451e-08,3.18668,0.126267
4768,-358.911,2,4.92732,28.7583,4.04013,1,2.7506,1,0.233021,0.218356,2.0087e-08,4.05829,5.24521e-08,3.18653,0.126268
4769,-355.673,2,4.92735,28.7583,4.04013,1,2.7506,1,0.233026,0.218352,2.00871e-08,4.05811,5.24495e-08,3.18651,0.126269
4770,-356.221,2,4.92741,28.7581,4.04013,1,2.7506,1,0.233032,0.218356,2.00879e-08,4.05792,5.24474e-08,3.18644,0.12627
4771,-355.886,2,4.92747,28.758,4.04013,1,2.7506,1,0.233042,0.218353,2.00875e-08,4.05785,5.24465e-08,3.18657,0.126269
4772,-345.96,2,4.9275,28.7583,4.04013,1,2.7506,1,0.233051,0.218358,2.00895e-08,4.05771,5.24478e-08,3.18667,0.126269
4773,-343.944,2,4.92754,28.7584,4.04013,1,2.7506,1,0.23306,0.218362,2.00895e-08,4.05764,5.24551e-08,3.1868,0.126268
4774,-353.79,2,4.92757,28.7585,4.04013,1,2.7506,1,0.233062,0.218363,2.00888e-08,4.05737,5.24575e-08,3.18696,0.126269
4775,-352.547,2,4.92761,28.7585,4.04013,1,2.7506,1,0.233062,0.218358,2.0089e-08,4.0571,5.24571e-08,3.18708,0.12627
4776,-353.478,2,4.92766,28.7585,4.04013,1,2.7506,1,0.233059,0.21836,2.00894e-08,4.05683,5.24565e-08,3.18731,0.126271
4777,-355.286,2,4.92768,28.7581,4.04013,1,2.7506,1,0.233056,0.218352,2.00893e-08,4.05673,5.24612e-08,3.18733,0.126271
4778,-360.072,2,4.92769,28.7578,4.04013,1,2.7506,1,0.233055,0.218352,2.00885e-08,4.05642,5.2459e-08,3.18751,0.126272
4779,-360.184,2,4.92767,28.7576,4.04013,1,2.7506,1,0.233057,0.218352,2.00877e-08,4.05614,5.24605e-08,3.18758,0.126271
4780,-352.306,2,4.92766,28.7575,4.04013,1,2.7506,1,0.233055,0.218359,2.00872e-08,4.05626,5.24602e-08,3.1877,0.126271
4781,-361.38,2,4.92768,28.7576,4.04013,1,2.7506,1,0.23305,0.218371,2.00867e-08,4.05603,5.24574e-08,3.1879,0.12627
4782,-353.489,2,4.9277,28.7577,4.04013,1,2.7506,1,0.233047,0.218386,2.00858e-08,4.05585,5.24589e-08,3.18815,0.12627
4783,-346.639,2,4.92774,28.7582,4.04013,1,2.7506,1,0.233046,0.218397,2.00858e-08,4.05562,5.24566e-08,3.18834,0.126272
4784,-360.605,2,4.92776,28.7582,4.04013,1,2.7506,1,0.233045,0.2184,2.00853e-08,4.05549,5.24546e-08,3.18839,0.126272
4785,-363.004,2,4.92776,28.7579,4.04013,1,2.7506,1,0.233042,0.2184,2.00852e-08,4.05544,5.24524e-08,3.18839,0.126271
4786,-346.553,2,4.92773,28.7576,4.04013,1,2.7506,1,0.23304,0.218403,2.0085e-08,4.05519,5.24545e-08,3.18849,0.126274
4787,-347.01,2,4.92772,28.7577,4.04013,1,2.7506,1,0.233036,0.218412,2.00856e-08,4.05505,5.24554e-08,3.18868,0.126274
4788,-345.81,2,4.92773,28.7577,4.04013,1,2.7506,1,0.233032,0.218419,2.00868e-08,4.05496,5.24538e-08,3.18887,0.126276
4789,-356.877,2,4.92774,28.7579,4.04013,1,2.7506,1,0.233031,0.218421,2.00859e-08,4.05483,5.24565e-08,3.18896,0.126275
4790,-355.952,2,4.92777,28.7582,4.04013,1,2.7506,1,0.233035,0.218426,2.00854e-08,4.05475,5.24571e-08,3.18892,0.126275
4791,-358.5,2,4.92781,28.7583,4.04013,1,2.7506,1,0.233037,0.218433,2.00863e-08,4.05467,5.24573e-08,3.18894,0.126273
4792,-361.041,2,4.92784,28.7578,4.04013,1,2.7506,1,0.23304,0.218438,2.00864e-08,4.05442,5.24568e-08,3.189,0.126272
4793,-365.368,2,4.92788,28.7573,4.04013,1,2.7506,1,0.233044,0.218438,2.00858e-08,4.05418,5.24542e-08,3.18897,0.126272
4794,-371.358,2,4.9279,28.7572,4.04013,1,2.7506,1,0.233045,0.218438,2.00847e-08,4.05393,5.24507e-08,3.18895,0.126271
4795,-364.324,2,4.92794,28.7571,4.04013,1,2.7506,1,0.233047,0.218438,2.00849e-08,4.0536,5.24517e-08,3.18896,0.126269
4796,-371.773,2,4.92797,28.7569,4.04013,1,2.7506,1,0.233049,0.218438,2.00837e-08,4.05338,5.24507e-08,3.18895,0.126267
4797,-362.875,2,4.92802,28.7569,4.04013,1,2.7506,1,0.233043,0.218444,2.00845e-08,4.05324,5.2449e-08,3.1889,0.126266
4798,-354.553,2,4.92806,28.7569,4.04013,1,2.7506,1,0.233039,0.218451,2.00846e-08,4.05308,5.24512e-08,3.18892,0.126265
4799,-359.219,2,4.92811,28.7566,4.04013,1,2.7506,1,0.233042,0.218467,2.00845e-08,4.053,5.24506e-08,3.18884,0.126264
4800,-359.788,2,4.92818,28.7564,4.04013,1,2.7506,1,0.233049,0.21848,2.00846e-08,4.05281,5.24534e-08,3.18876,0.126261
4801,-356.126,2,4.92828,28.7563,4.04013,1,2.7506,1,0.233052,0.218505,2.00852e-08,4.05247,5.24582e-08,3.18867,0.126259
4802,-363.583,2,4.92837,28.756,4.04013,1,2.7506,1,0.233057,0.218513,2.00841e-08,4.05213,5.24567e-08,3.18865,0.126259
4803,-361.872,2,4.92841,28.7558,4.04013,1,2.7506,1,0.233063,0.218511,2.00841e-08,4.05188,5.24533e-08,3.18864,0.126259
4804,-361.364,2,4.92846,28.7552,4.04013,1,2.7506,1,0.233067,0.218512,2.00848e-08,4.05169,5.24506e-08,3.1887,0.126258
4805,-355.855,2,4.9285,28.755,4.04013,1,2.7506,1,0.233076,0.218506,2.00841e-08,4.05146,5.24563e-08,3.18877,0.126257
4806,-363.368,2,4.92856,28.7546,4.04013,1,2.7506,1,0.233078,0.218502,2.00837e-08,4.05122,5.24517e-08,3.18895,0.126257
4807,-364.97,2,4.92863,28.7546,4.04013,1,2.7506,1,0.233079,0.218495,2.00836e-08,4.05085,5.2448e-08,3.18927,0.126256
4808,-355.403,2,4.9287,28.7545,4.04013,1,2.7506,1,0.233083,0.21849,2.00848e-08,4.05056,5.24441e-08,3.18938,0.126258
4809,-355.499,2,4.92879,28.7543,4.04013,1,2.7506,1,0.233087,0.218492,2.00864e-08,4.05045,5.24451e-08,3.18943,0.126255
4810,-356.673,2,4.92886,28.7543,4.04013,1,2.7506,1,0.233091,0.218502,2.0088e-08,4.05037,5.24415e-08,3.18948,0.126254
4811,-356.08,2,4.92894,28.7543,4.04013,1,2.7506,1,0.2331,0.21851,2.00884e-08,4.05027,5.24401e-08,3.18939,0.126254
4812,-351.348,2,4.92899,28.7543,4.04013,1,2.7506,1,0.233105,0.218515,2.00876e-08,4.05034,5.24409e-08,3.1894,0.126254
4813,-350.062,2,4.92906,28.7547,4.04013,1,2.7506,1,0.233106,0.218516,2.00871e-08,4.05029,5.24452e-08,3.18949,0.126254
4814,-356.572,2,4.92912,28.7552,4.04013,1,2.7506,1,0.23311,0.218522,2.0088e-08,4.05004,5.24452e-08,3.18942,0.126254
4815,-369.059,2,4.92919,28.7554,4.04013,1,2.7506,1,0.233116,0.218519,2.00876e-08,4.04976,5.24428e-08,3.18951,0.126252
4816,-361.301,2,4.92925,28.7555,4.04013,1,2.7506,1,0.233118,0.218515,2.00871e-08,4.04964,5.24449e-08,3.18953,0.126251
4817,-352.704,2,4.92929,28.7555,4.04013,1,2.7506,1,0.233125,0.218515,2.00875e-08,4.04939,5.24451e-08,3.18957,0.126252
4818,-342.963,2,4.92934,28.7555,4.04013,1,2.7506,1,0.233137,0.21851,2.0087e-08,4.0492,5.24502e-08,3.18973,0.126253
4819,-358.43,2,4.92937,28.7554,4.04013,1,2.7506,1,0.233144,0.218516,2.00862e-08,4.0491,5.245e-08,3.18961,0.126253
4820,-353.195,2,4.92938,28.7553,4.04013,1,2.7506,1,0.233151,0.218521,2.0087e-08,4.04903,5.24487e-08,3.18954,0.126254
4821,-354.302,2,4.92943,28.755,4.04013,1,2.7506,1,0.233157,0.218523,2.00878e-08,4.04906,5.24482e-08,3.18948,0.126253
4822,-354.916,2,4.92946,28.755,4.04013,1,2.7506,1,0.233165,0.218525,2.00891e-08,4.04904,5.24458e-08,3.18952,0.126252
4823,-355.319,2,4.9295,28.7546,4.04013,1,2.7506,1,0.233176,0.218525,2.00893e-08,4.04908,5.24448e-08,3.18946,0.126252
4824,-353.336,2,4.92953,28.7543,4.04013,1,2.7506,1,0.233184,0.218527,2.00894e-08,4.04887,5.2446e-08,3.18956,0.126252
4825,-350.438,2,4.92959,28.7543,4.04013,1,2.7506,1,0.233187,0.218535,2.00889e-08,4.0486,5.24519e-08,3.18978,0.12625
4826,-358.309,2,4.92966,28.7543,4.04013,1,2.7506,1,0.233191,0.218536,2.00895e-08,4.04834,5.24531e-08,3.18991,0.126249
4827,-357.191,2,4.92976,28.7542,4.04013,1,2.7506,1,0.233194,0.218534,2.00893e-08,4.04826,5.24524e-08,3.18993,0.126249
4828,-353.243,2,4.92985,28.7539,4.04013,1,2.7506,1,0.233198,0.218545,2.00887e-08,4.04805,5.24574e-08,3.19002,0.126248
4829,-351.331,2,4.92989,28.7543,4.04013,1,2.7506,1,0.233202,0.218553,2.00883e-08,4.04779,5.24575e-08,3.19003,0.126249
4830,-358.435,2,4.92993,28.754,4.04013,1,2.7506,1,0.233204,0.218549,2.00878e-08,4.04754,5.24612e-08,3.19007,0.126249
4831,-366.241,2,4.92996,28.7537,4.04013,1,2.7506,1,0.233203,0.218539,2.00874e-08,4.04734,5.24591e-08,3.19008,0.126249
4832,-353.611,2,4.93,28.7534,4.04013,1,2.7506,1,0.233195,0.218533,2.00879e-08,4.04719,5.24602e-08,3.19005,0.126251
4833,-364.837,2,4.93009,28.753,4.04013,1,2.7506,1,0.233196,0.218527,2.00881e-08,4.04689,5.2462e-08,3.19,0.12625
4834,-357.601,2,4.93017,28.7529,4.04013,1,2.7506,1,0.233195,0.218523,2.00879e-08,4.04675,5.24604e-08,3.19018,0.12625
4835,-348.124,2,4.93024,28.7531,4.04013,1,2.7506,1,0.233193,0.218528,2.00892e-08,4.04647,5.24626e-08,3.19031,0.12625
4836,-352.245,2,4.9303,28.753,4.04013,1,2.7506,1,0.233194,0.218527,2.00913e-08,4.04628,5.24626e-08,3.19048,0.126249
4837,-357.977,2,4.93037,28.7532,4.04013,1,2.7506,1,0.233195,0.218533,2.00912e-08,4.04608,5.24623e-08,3.19066,0.126248
4838,-366.418,2,4.93048,28.7536,4.04013,1,2.7506,1,0.233194,0.218527,2.00901e-08,4.0459,5.2458e-08,3.19075,0.126248
4839,-346.726,2,4.93058,28.754,4.04013,1,2.7506,1,0.2332,0.218531,2.00902e-08,4.04573,5.24586e-08,3.19083,0.12625
4840,-354.323,2,4.93065,28.7541,4.04013,1,2.7506,1,0.233201,0.218544,2.00901e-08,4.04558,5.24582e-08,3.19087,0.12625
4841,-355.102,2,4.93072,28.754,4.04013,1,2.7506,1,0.2332,0.218547,2.00895e-08,4.04544,5.2461e-08,3.19097,0.12625
4842,-346.922,2,4.93079,28.7536,4.04013,1,2.7506,1,0.233201,0.218542,2.00895e-08,4.04536,5.24643e-08,3.19112,0.126251
4843,-355.727,2,4.93086,28.7533,4.04013,1,2.7506,1,0.233208,0.218543,2.00896e-08,4.0451,5.2465e-08,3.1912,0.126251
4844,-352.238,2,4.93092,28.7531,4.04013,1,2.7506,1,0.233212,0.218539,2.00897e-08,4.04491,5.24659e-08,3.19119,0.126252
4845,-356.455,2,4.93093,28.7531,4.04013,1,2.7506,1,0.233217,0.218551,2.00909e-08,4.04478,5.24641e-08,3.19116,0.126251
4846,-351.461,2,4.93096,28.7528,4.04013,1,2.7506,1,0.233212,0.218562,2.00911e-08,4.04463,5.24633e-08,3.1913,0.126252
4847,-362.896,2,4.93094,28.7525,4.04013,1,2.7506,1,0.233217,0.218563,2.00908e-08,4.04441,5.24622e-08,3.19128,0.126251
4848,-350.032,2,4.93093,28.7524,4.04013,1,2.7506,1,0.233211,0.218566,2.00919e-08,4.04421,5.24633e-08,3.19139,0.126252
4849,-345.115,2,4.93094,28.7527,4.04013,1,2.7506,1,0.233203,0.218567,2.00928e-08,4.0443,5.24653e-08,3.19157,0.126252
4850,-349.673,2,4.93094,28.753,4.04013,1,2.7506,1,0.233202,0.218568,2.00929e-08,4.04423,5.24664e-08,3.19177,0.126253
4851,-352.279,2,4.93092,28.7533,4.04013,1,2.7506,1,0.233199,0.218566,2.00924e-08,4.04423,5.24714e-08,3.19179,0.126253
4852,-356.782,2,4.9309,28.7534,4.04013,1,2.7506,1,0.233195,0.218563,2.00914e-08,4.04416,5.24719e-08,3.19189,0.126254
4853,-361.748,2,4.93091,28.7533,4.04013,1,2.7506,1,0.233186,0.218556,2.00907e-08,4.04414,5.24689e-08,3.19185,0.126255
4854,-359.154,2,4.93092,28.7536,4.04013,1,2.7506,1,0.233178,0.218557,2.00917e-08,4.04396,5.24685e-08,3.1918,0.126255
4855,-351.083,2,4.93092,28.7534,4.04013,1,2.7506,1,0.233174,0.218563,2.00926e-08,4.04383,5.24674e-08,3.19177,0.126257
4856,-346.602,2,4.93088,28.7532,4.04013,1,2.7506,1,0.23318,0.218571,2.00934e-08,4.04378,5.24684e-08,3.19172,0.126257
4857,-353.696,2,4.93088,28.7532,4.04013,1,2.7506,1,0.233174,0.218579,2.00942e-08,4.04385,5.24656e-08,3.19163,0.126258
4858,-358.722,2,4.9309,28.7531,4.04013,1,2.7506,1,0.233172,0.218585,2.00925e-08,4.04389,5.24679e-08,3.19151,0.126258
4859,-360.479,2,4.93091,28.7531,4.04013,1,2.7506,1,0.233168,0.218587,2.00931e-08,4.04383,5.24659e-08,3.19156,0.126257
4860,-358.64,2,4.93087,28.7528,4.04013,1,2.7506,1,0.233173,0.218583,2.00924e-08,4.04371,5.24674e-08,3.19163,0.126257
4861,-360.845,2,4.93085,28.7527,4.04013,1,2.7506,1,0.233174,0.218584,2.00919e-08,4.04362,5.24667e-08,3.19186,0.126255
4862,-356.793,2,4.93091,28.7527,4.04013,1,2.7506,1,0.233175,0.218584,2.00911e-08,4.04364,5.24683e-08,3.19188,0.126255
4863,-351.8,2,4.93096,28.753,4.04013,1,2.7506,1,0.233174,0.21859,2.00906e-08,4.04379,5.24675e-08,3.19195,0.126255
4864,-348.606,2,4.93098,28.7527,4.04013,1,2.7506,1,0.23317,0.218589,2.009e-08,4.044,5.24694e-08,3.19208,0.126256
4865,-349.717,2,4.93104,28.7526,4.04013,1,2.7506,1,0.233162,0.218586,2.00911e-08,4.04388,5.24691e-08,3.19201,0.126258
4866,-347.727,2,4.9311,28.7525,4.04013,1,2.7506,1,0.233155,0.218587,2.00907e-08,4.04387,5.24681e-08,3.19198,0.126262
4867,-353.094,2,4.93121,28.7523,4.04013,1,2.7506,1,0.23315,0.218595,2.00906e-08,4.04364,5.24727e-08,3.19191,0.126262
4868,-359.359,2,4.9313,28.752,4.04013,1,2.7506,1,0.233146,0.218595,2.00906e-08,4.04343,5.24707e-08,3.19192,0.126263
4869,-351.587,2,4.93136,28.7521,4.04013,1,2.7506,1,0.233146,0.218599,2.00912e-08,4.04333,5.24703e-08,3.19211,0.126263
4870,-353.477,2,4.93142,28.7524,4.04013,1,2.7506,1,0.233147,0.218597,2.0091e-08,4.04317,5.24686e-08,3.19214,0.126265
4871,-360.794,2,4.93146,28.7525,4.04013,1,2.7506,1,0.233149,0.218588,2.00905e-08,4.04299,5.24677e-08,3.19217,0.126266
4872,-348.168,2,4.93153,28.7525,4.04013,1,2.7506,1,0.23315,0.218596,2.00904e-08,4.04277,5.24719e-08,3.19227,0.126266
4873,-351.799,2,4.93158,28.7528,4.04013,1,2.7506,1,0.233154,0.218605,2.00896e-08,4.04259,5.24757e-08,3.19233,0.126266
4874,-364.516,2,4.93164,28.7529,4.04013,1,2.7506,1,0.233154,0.218604,2.00893e-08,4.04246,5.24761e-08,3.19239,0.126264
4875,-364.883,2,4.9317,28.7527,4.04013,1,2.7506,1,0.233154,0.218595,2.00884e-08,4.04231,5.24752e-08,3.19248,0.126264
4876,-359.931,2,4.93176,28.7523,4.04013,1,2.7506,1,0.233156,0.218589,2.00894e-08,4.04228,5.24744e-08,3.19238,0.126263
4877,-351.388,2,4.93179,28.7519,4.04013,1,2.7506,1,0.233161,0.218587,2.00896e-08,4.04223,5.24748e-08,3.19231,0.126264
4878,-372.686,2,4.93184,28.7518,4.04013,1,2.7506,1,0.233155,0.218585,2.00882e-08,4.04202,5.24759e-08,3.1922,0.126263
4879,-367.377,2,4.93186,28.7514,4.04013,1,2.7506,1,0.23315,0.218585,2.00868e-08,4.04179,5.24714e-08,3.19221,0.126264
4880,-362.377,2,4.93189,28.7515,4.04013,1,2.7506,1,0.233146,0.218586,2.00867e-08,4.0417,5.24706e-08,3.19232,0.126262
4881,-352.945,2,4.93192,28.7512,4.04013,1,2.7506,1,0.233141,0.218588,2.00881e-08,4.04163,5.2471e-08,3.19217,0.126263
4882,-341.66,2,4.93193,28.751,4.04013,1,2.7506,1,0.233147,0.218585,2.00901e-08,4.04169,5.2471e-08,3.19225,0.126264
4883,-353.975,2,4.93197,28.751,4.04013,1,2.7506,1,0.233142,0.218587,2.00911e-08,4.0416,5.24731e-08,3.19218,0.126264
4884,-359.004,2,4.93203,28.7511,4.04013,1,2.7506,1,0.233138,0.218589,2.00916e-08,4.04132,5.24733e-08,3.19222,0.126264
4885,-361.276,2,4.93205,28.7507,4.04013,1,2.7506,1,0.233141,0.218588,2.00922e-08,4.04119,5.2474e-08,3.19213,0.126263
4886,-360.444,2,4.93208,28.7504,4.04013,1,2.7506,1,0.233144,0.218585,2.00928e-08,4.04105,5.24746e-08,3.19202,0.126262
4887,-363.957,2,4.93207,28.7503,4.04013,1,2.7506,1,0.233153,0.218584,2.0093e-08,4.04097,5.24757e-08,3.19194,0.126259
4888,-352.287,2,4.93206,28.7505,4.04013,1,2.7506,1,0.233159,0.218592,2.00935e-08,4.04095,5.24749e-08,3.19194,0.126259
4889,-355.289,2,4.93204,28.7503,4.04013,1,2.7506,1,0.233171,0.218598,2.00943e-08,4.04079,5.24765e-08,3.19179,0.126258
4890,-365.655,2,4.93203,28.7498,4.04013,1,2.7506,1,0.233179,0.218606,2.00942e-08,4.04072,5.24747e-08,3.19171,0.126255
4891,-352.99,2,4.93202,28.7496,4.04013,1,2.7506,1,0.233181,0.218616,2.00962e-08,4.04067,5.24739e-08,3.19157,0.126255
4892,-349.015,2,4.93201,28.7501,4.04013,1,2.7506,1,0.233187,0.218619,2.0096e-08,4.0406,5.24775e-08,3.19146,0.126256
4893,-352.512,2,4.932,28.7501,4.04013,1,2.7506,1,0.233192,0.218626,2.00965e-08,4.0405,5.24803e-08,3.19135,0.126255
4894,-354.045,2,4.93202,28.7501,4.04013,1,2.7506,1,0.233199,0.21863,2.00969e-08,4.04033,5.24778e-08,3.19133,0.126256
4895,-355.435,2,4.93201,28.7501,4.04013,1,2.7506,1,0.23321,0.218629,2.00955e-08,4.04024,5.24772e-08,3.19125,0.126258
4896,-347.444,2,4.93204,28.7504,4.04013,1,2.7506,1,0.233221,0.218632,2.0095e-08,4.04012,5.24767e-08,3.19115,0.126261
4897,-344.607,2,4.93206,28.7505,4.04013,1,2.7506,1,0.233228,0.218636,2.00949e-08,4.04001,5.24779e-08,3.19113,0.126263
4898,-350.876,2,4.93208,28.7506,4.04013,1,2.7506,1,0.233232,0.218632,2.00957e-08,4.03995,5.24769e-08,3.19103,0.126265
4899,-355.115,2,4.93209,28.7505,4.04013,1,2.7506,1,0.233232,0.218636,2.00966e-08,4.03984,5.24755e-08,3.19093,0.126266
4900,-353.195,2,4.93208,28.7506,4.04013,1,2.7506,1,0.233231,0.218635,2.00986e-08,4.0397,5.2476e-08,3.19082,0.126266
4901,-351.717,2,4.93208,28.751,4.04013,1,2.7506,1,0.23323,0.218647,2.00997e-08,4.03957,5.24769e-08,3.19083,0.126265
4902,-360.105,2,4.9321,28.7511,4.04013,1,2.7506,1,0.233226,0.218655,2.00994e-08,4.03948,5.24746e-08,3.1907,0.126266
